1 11708.1 -7050.02 1419.98 -0.104988 2.19472 -105.037 1782720474
2 11709.2 -7049.8 1459.23 -0.0823357 2.6941 -105.576 1782719578
3 11708.6 -7118.06 1459.37 -0.137441 2.69728 -105.618 1782719421
